REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,78700,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,87700,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,99700,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,97600,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,41700,E,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,60400,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,54300,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,60200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,57900,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819666,10.5.3.14.1,63000,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,64900,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,91100,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,49400,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,59200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,68600,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819673,10.5.3.15.1,53400,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,51400,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,77100,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,42000,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,49100,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,53700,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819680,10.5.3.16.1,40900,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,39200,E,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,52500,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,35100,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,42200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,39500,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819687,10.5.3.17.1,74300,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,269700,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,249000,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,258600,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,266200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,268800,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819729,10.5.3.23.1,259000,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,339900,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,334900,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,344900,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,354800,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,363400,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819736,10.5.3.24.1,348100,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,320900,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,336800,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,,..,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,,..,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,,..,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819750,10.5.3.26.1,,..,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,121700,,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,97900,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,109000,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,113200,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,128700,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819939,10.6.2.1.1,138900,,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,33900,,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,49000,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,51900,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,54400,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,48200,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819946,10.6.2.2.1,52200,,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,150300,,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,146300,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,143100,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,158400,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,170100,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819953,10.6.2.3.1,169100,,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,5000,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,13000,E,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,13000,E,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,8500,E,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,13700,E,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819960,10.6.2.4.1,13700,E,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,20300,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,30200,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,32000,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,26000,E,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,25700,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819967,10.6.2.5.1,25000,,,,0
2015,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,8000,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,12200,E,,,0
2017,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,14400,E,,,0
2018,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,14000,E,,,0
2019,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,18000,,,,0
2020,Alberta,2016A000248,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110820030,10.6.2.14.1,15200,E,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,20300,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,27100,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,20800,E,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,24100,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,26100,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820037,10.6.2.15.1,29500,E,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,15000,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,20800,E,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,16700,E,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,18400,E,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,22300,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110820044,10.6.2.16.1,25300,E,,,0
2015,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,21600,E,,,0
2016,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,19800,E,,,0
2017,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,23600,E,,,0
2018,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,29800,E,,,0
2019,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,22800,,,,0
2020,Alberta,2016A000248,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110820051,10.6.2.17.1,19400,,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,149500,,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,151200,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,164300,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,163300,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,190700,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820093,10.6.2.23.1,174000,,,,0
2015,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,182000,,,,0
2016,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,182100,,,,0
2017,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,190200,,,,0
2018,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,198900,,,,0
2019,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,223500,,,,0
2020,Alberta,2016A000248,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820100,10.6.2.24.1,230200,,,,0
2015,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,188000,,,,0
2016,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,192300,,,,0
2017,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,,..,,,0
2018,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,,..,,,0
2019,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,,..,,,0
2020,Alberta,2016A000248,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110820114,10.6.2.26.1,,..,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,117300,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,125000,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,137600,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,145500,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,147600,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110820121,10.6.3.1.1,164700,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,49900,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,52600,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,49600,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,48900,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,58200,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110820128,10.6.3.2.1,49700,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,162300,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,168800,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,185800,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,191100,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,189000,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110820135,10.6.3.3.1,198900,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,16300,E,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,13200,E,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,9200,E,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,12500,E,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,20900,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110820142,10.6.3.4.1,16200,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,37700,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,32200,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,36400,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,33800,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,37400,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110820149,10.6.3.5.1,36600,,,,0
2015,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,16100,E,,,0
2016,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,22600,,,,0
2017,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,25700,,,,0
2018,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,22500,,,,0
2019,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,28800,,,,0
2020,Alberta,2016A000248,65 years and over,Females,Mood disorder,Number of persons,Number,223,units,0,v110820212,10.6.3.14.1,24700,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,31700,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,24100,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,28900,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,18600,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,27800,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110820219,10.6.3.15.1,25600,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,27600,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,19500,E,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,22700,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,15600,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,22900,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110820226,10.6.3.16.1,20400,,,,0
2015,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,9900,E,,,0
2016,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,7200,E,,,0
2017,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,13500,E,,,0
2018,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,7900,E,,,0
2019,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,16200,,,,0
2020,Alberta,2016A000248,65 years and over,Females,Heavy drinking,Number of persons,Number,223,units,0,v110820233,10.6.3.17.1,9400,E,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,161100,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,180200,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,187300,,,,0
2018,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,195100,,,,0
2019,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,199100,,,,0
2020,Alberta,2016A000248,65 years and over,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110820275,10.6.3.23.1,226600,,,,0
2015,Alberta,2016A000248,65 years and over,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820282,10.6.3.24.1,199500,,,,0
2016,Alberta,2016A000248,65 years and over,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820282,10.6.3.24.1,212500,,,,0
2017,Alberta,2016A000248,65 years and over,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110820282,10.6.3.24.1,219200,,,,0
