REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,2973100,,,,0
2016,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,3113500,,,,0
2017,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,,..,,,0
2018,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,,..,,,0
2019,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,,..,,,0
2020,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790266,1.5.3.26.1,,..,,,0
2015,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,82.8,,,,1
2016,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,84,,,,1
2017,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,,..,,,1
2018,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,,..,,,1
2019,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,,..,,,1
2020,Canada (excluding territories),,50 to 64 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790269,1.5.3.26.4,,..,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1223300,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1201900,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1246900,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1312200,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1389000,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790455,1.6.2.1.1,1486100,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,48.5,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,45.8,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,45.8,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,46.4,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,47.2,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790458,1.6.2.1.4,49,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,503000,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,550500,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,557500,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,568400,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,574900,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790462,1.6.2.2.1,574500,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,19.9,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,21,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,20.5,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,20.1,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,19.5,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790465,1.6.2.2.4,19,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,1624800,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,1683800,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,1781600,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,1875300,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,1921600,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790469,1.6.2.3.1,2027800,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,71.9,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,71.2,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,72.3,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,73.2,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,71.4,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110790472,1.6.2.3.4,73.5,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,101300,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,148800,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,148300,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,115900,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,132400,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790476,1.6.2.4.1,135600,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,4.5,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,6.3,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,6,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,4.5,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,4.9,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110790479,1.6.2.4.4,4.9,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,231700,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,293400,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,254800,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,245700,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,258400,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110790483,1.6.2.5.1,260600,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,9.2,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,11.3,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,9.4,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,8.7,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,8.8,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110790486,1.6.2.5.4,8.6,,,,1
2015,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,114200,,,,0
2016,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,118200,,,,0
2017,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,162200,,,,0
2018,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,142800,,,,0
2019,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,156500,,,,0
2020,Canada (excluding territories),,65 years and over,Males,Mood disorder,Number of persons,Number,223,units,0,v110790546,1.6.2.14.1,154100,,,,0
2015,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,4.5,,,,1
2016,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,4.5,,,,1
2017,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,6,,,,1
2018,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,5.1,,,,1
2019,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,5.3,,,,1
2020,Canada (excluding territories),,65 years and over,Males,Mood disorder,Percent,Percent,239,units,0,v110790549,1.6.2.14.4,5.1,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,262300,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,287400,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,284400,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,312000,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,292100,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790553,1.6.2.15.1,288400,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,10.5,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,11,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,10.5,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,11.1,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,10,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110790556,1.6.2.15.4,9.6,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,218900,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,233200,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,238700,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,239800,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,237500,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790560,1.6.2.16.1,240300,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,8.7,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,9,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,8.8,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,8.5,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,8.1,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Current smoker, daily",Percent,Percent,239,units,0,v110790563,1.6.2.16.4,8,,,,1
2015,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,244800,,,,0
2016,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,271500,,,,0
2017,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,302100,,,,0
2018,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,299100,,,,0
2019,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,314400,,,,0
2020,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790567,1.6.2.17.1,313300,,,,0
2015,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,9.8,,,,1
2016,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,10.5,,,,1
2017,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,11.1,,,,1
2018,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,10.6,,,,1
2019,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,10.7,,,,1
2020,Canada (excluding territories),,65 years and over,Males,Heavy drinking,Percent,Percent,239,units,0,v110790570,1.6.2.17.4,10.4,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,1650900,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,1725500,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,1847600,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,1917900,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,2032600,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790609,1.6.2.23.1,2070000,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,74.6,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,74.5,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,76.6,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,76,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,76.9,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110790612,1.6.2.23.4,75.9,,,,1
2015,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2008200,,,,0
2016,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2106700,,,,0
2017,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2199900,,,,0
2018,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2327200,,,,0
2019,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2453900,,,,0
2020,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790616,1.6.2.24.1,2521300,,,,0
2015,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,89.7,,,,1
2016,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,90.2,,,,1
2017,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,89.8,,,,1
2018,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,92,,,,1
2019,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,91.6,,,,1
2020,Canada (excluding territories),,65 years and over,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110790619,1.6.2.24.4,92,,,,1
2015,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,2087200,,,,0
2016,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,2146200,,,,0
2017,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,,..,,,0
2018,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,,..,,,0
2019,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,,..,,,0
2020,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790630,1.6.2.26.1,,..,,,0
2015,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,87.1,,,,1
2016,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,84.1,,,,1
2017,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,,..,,,1
2018,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,,..,,,1
2019,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,,..,,,1
2020,Canada (excluding territories),,65 years and over,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110790633,1.6.2.26.4,,..,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1356600,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1402900,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1508600,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1574600,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1675900,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790637,1.6.3.1.1,1763200,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,45.8,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,45.8,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,47.6,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,48.1,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,49.4,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110790640,1.6.3.1.4,50.8,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,634100,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,636800,,,,0
2017,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,624700,,,,0
2018,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,640100,,,,0
2019,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,678100,,,,0
2020,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790644,1.6.3.2.1,618900,,,,0
2015,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,21.4,,,,1
2016,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,20.8,,,,1
2017,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,19.7,,,,1
2018,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,19.6,,,,1
2019,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,20,,,,1
2020,Canada (excluding territories),,65 years and over,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110790647,1.6.3.2.4,17.8,,,,1
2015,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,1922900,,,,0
2016,Canada (excluding territories),,65 years and over,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790651,1.6.3.3.1,1976900,,,,0
